Qiymet,Tarix,Baxısh,Elan,Emlak,Kategoriya,Mertebe,Sahe,Otag sayı,Çıxarısh,İpoteka,Adres,Umumi Mertebe sayi
158000,2024-09-07,126,218536,Bina evi menzil,Köhnə,3,100.0,3,var,,Sumqayıt 1-ci məhəllə,4
47000,2024-09-07,206,243973,Bina evi menzil,Yeni,6,36.0,1,yox,,Sumqayıt 76-cı məhəllə,16
75000,2024-09-07,98,294266,Bina evi menzil,Köhnə,4,48.0,2,var,,Sumqayıt 11-ci mikrorayon,5
142000,2024-09-07,110,294246,Bina evi menzil,Köhnə,2,80.0,3,var,,Sumqayıt 2-ci məhəllə,4
121000,2024-09-07,138,154946,Bina evi menzil,Yeni,2,109.0,3,yox,,Sumqayıt Sumqayıt şəh.,7
92500,2024-09-07,95,294202,Bina evi menzil,Yeni,13,62.0,2,var,,Sumqayıt 10-cu mikrorayon,16
166000,2024-09-07,157,294158,Bina evi menzil,Yeni,6,128.0,4,var,,Sumqayıt 6-cı mikrorayon,10
43000,2024-09-07,383,294149,Bina evi menzil,Yeni,12,65.0,1,var,,Sumqayıt Sumqayıt şəh.,14
65000,2024-09-07,219,294073,Bina evi menzil,Yeni,2,49.5,2,var,,Sumqayıt 76-cı məhəllə,16
125000,2024-09-07,84,116042,Bina evi menzil,Yeni,5,99.0,3,var,,Sumqayıt 10-cu mikrorayon,8
96000,2024-09-07,177,251506,Bina evi menzil,Yeni,4,91.0,4,var,,Sumqayıt Sumqayıt şəh.,14
59000,2024-09-07,120,259231,Bina evi menzil,Köhnə,3,40.0,1,var,,Sumqayıt 9-cu mikrorayon,5
118000,2024-09-07,113,294007,Bina evi menzil,Yeni,3,84.0,3,var,,Sumqayıt 76-cı məhəllə,16
128000,2024-09-07,92,230365,Bina evi menzil,Köhnə,2,90.0,3,var,,Sumqayıt 48-ci məhəllə,5
63000,2024-09-07,83,293992,Bina evi menzil,Köhnə,2,34.0,1,var,,Sumqayıt 3-cü mikrorayon,5
81000,2024-09-07,87,260382,Bina evi menzil,Köhnə,4,46.0,2,var,,Sumqayıt 2-ci mikrorayon,5
128000,2024-09-07,81,214165,Bina evi menzil,Köhnə,2,85.0,3,var,,Sumqayıt 48-ci məhəllə,5
130000,2024-09-07,110,616525,Bina evi menzil,Yeni,5,91.4,2,var,,Sumqayıt Sumqayıt Bulvarı,12
152000,2024-09-07,107,201793,Bina evi menzil,Köhnə,9,80.0,4,var,,Sumqayıt 6-cı mikrorayon,9
130000,2024-09-07,113,201675,Bina evi menzil,Yeni,8,87.0,2,var,,Sumqayıt 6-cı mikrorayon,10
88500,2024-09-07,65,198237,Bina evi menzil,Köhnə,1,50.0,2,var,,Sumqayıt 1-ci mikrorayon,5
98500,2024-09-07,146,194452,Bina evi menzil,Köhnə,5,97.0,4,var,,Sumqayıt 1-ci mikrorayon,6
225000,2024-09-07,116,192344,Bina evi menzil,Yeni,15,130.0,3,var,,Sumqayıt Birləşmiş məhəllə,16
134000,2024-09-07,77,247823,Bina evi menzil,Köhnə,5,90.0,4,var,,Sumqayıt 17-ci mikrorayon,5
115000,2024-09-07,99,252115,Bina evi menzil,Yeni,6,95.0,2,yox,,Sumqayıt Sumqayıt Bulvarı,7
102000,2024-09-07,101,252208,Bina evi menzil,Yeni,1,85.0,3,yox,,Sumqayıt 16-cı məhəllə,19
82000,2024-09-07,96,258091,Bina evi menzil,Yeni,9,52.3,2,var,,Sumqayıt 44-cü məhəllə,12
345000,2024-09-07,217,293943,Bina evi menzil,Yeni,7,117.0,3,var,,Sumqayıt 1-ci mikrorayon,10
170000,2024-09-07,81,222871,Bina evi menzil,Köhnə,4,120.0,3,var,,Sumqayıt 1-ci məhəllə,4
118000,2024-09-07,165,257902,Bina evi menzil,Köhnə,3,90.0,3,var,,Sumqayıt 45-ci məhəllə,5
85000,2024-09-07,136,293940,Bina evi menzil,Yeni,5,60.0,2,var,,Sumqayıt 12-ci mikrorayon,10
104000,2024-09-07,130,272971,Bina evi menzil,Yeni,9,75.0,2,var,,Sumqayıt 44-cü məhəllə,14
72000,2024-09-07,174,160786,Bina evi menzil,Yeni,5,57.0,1,var,,Sumqayıt 6-cı mikrorayon,10
49500,2024-09-07,156,278220,Bina evi menzil,Köhnə,1,30.0,1,var,,Sumqayıt 3-cü mikrorayon,5
200000,2024-09-07,237,121226,Bina evi menzil,Yeni,4,145.0,4,var,,Sumqayıt 44-cü məhəllə,15
82000,2024-09-07,79,293886,Bina evi menzil,Köhnə,4,55.0,2,var,,Sumqayıt 41-ci məhəllə,5
75000,2024-09-07,285,952084,Bina evi menzil,Köhnə,2,67.0,2,var,,Sumqayıt 5-ci məhəllə,2
163000,2024-08-07,176,245901,Bina evi menzil,Yeni,3,128.0,3,var,,Sumqayıt 43-cü məhəllə,12
61000,2024-08-07,215,293853,Bina evi menzil,Köhnə,2,36.0,1,var,,Sumqayıt 9-cu mikrorayon,5
88000,2024-08-07,214,156287,Bina evi menzil,Yeni,6,73.0,3,var,,Sumqayıt 18-ci mikrorayon,9
82000,2024-08-07,200,293852,Bina evi menzil,Köhnə,3,46.0,2,var,,Sumqayıt 29-cu məhəllə,5
67000,2024-08-07,196,293837,Bina evi menzil,Köhnə,1,46.0,2,var,,Sumqayıt 8-ci mikrorayon,5
87000,2024-08-07,324,227368,Bina evi menzil,Yeni,10,107.0,3,var,,Sumqayıt 1-ci mikrorayon,10
172000,2024-08-07,166,174431,Bina evi menzil,Yeni,16,140.0,3,var,,Sumqayıt 17-ci məhəllə,17
75000,2024-08-07,205,293761,Bina evi menzil,Köhnə,3,56.0,2,var,,Sumqayıt 10-cu mikrorayon,5
86000,2024-08-07,124,288887,Bina evi menzil,Yeni,15,62.0,2,var,,Sumqayıt 10-cu mikrorayon,15
75000,2024-08-07,134,293713,Bina evi menzil,Köhnə,4,50.0,2,var,,Sumqayıt 4-cü mikrorayon,5
50000,2024-08-07,142,286754,Bina evi menzil,Köhnə,5,32.0,1,var,,Sumqayıt 4-cü mikrorayon,5
159000,2024-08-07,102,147498,Bina evi menzil,Yeni,11,110.4,3,var,,Sumqayıt 3-cü mikrorayon,12
145000,2024-08-07,155,293553,Bina evi menzil,Köhnə,3,90.0,4,var,,Sumqayıt 10-cu mikrorayon,9
85000,2024-08-07,136,293381,Bina evi menzil,Köhnə,4,52.0,2,var,,Sumqayıt 41-ci məhəllə,5
45000,2024-08-07,392,148171,Bina evi menzil,Yeni,7,50.0,1,var,,Sumqayıt Saray,10
95000,2024-08-07,148,293364,Bina evi menzil,Köhnə,8,65.0,3,var,,Sumqayıt 18-ci mikrorayon,9
85000,2024-08-07,162,293338,Bina evi menzil,Köhnə,2,48.5,2,var,,Sumqayıt 1-ci mikrorayon,5
98000,2024-08-07,266,293168,Bina evi menzil,Köhnə,3,80.0,3,var,,Sumqayıt 48-ci məhəllə,5
67500,2024-08-07,121,259338,Bina evi menzil,Köhnə,3,48.0,2,var,,Sumqayıt 8-ci mikrorayon,5
55000,2024-08-07,200,293097,Bina evi menzil,Köhnə,4,35.0,1,var,,Sumqayıt 9-cu mikrorayon,5
110000,2024-08-07,133,292397,Bina evi menzil,Yeni,3,57.0,2,var,,Sumqayıt 15-ci məhəllə,15
60000,2024-08-07,305,292392,Bina evi menzil,Yeni,11,62.0,2,var,,Sumqayıt 10-cu mikrorayon,16
98000,2024-08-07,192,292890,Bina evi menzil,Köhnə,3,80.0,3,var,,Sumqayıt 48-ci məhəllə,5
90000,2024-08-07,81,292876,Bina evi menzil,Köhnə,2,48.0,2,var,,Sumqayıt 2-ci mikrorayon,5
50000,2024-08-07,211,292830,Bina evi menzil,Köhnə,1,35.5,1,var,,Sumqayıt 17-ci mikrorayon,5
65000,2024-08-07,298,292751,Bina evi menzil,Yeni,6,90.0,3,yox,,Sumqayıt St.Sumqayıt,9
90000,2024-08-07,77,292708,Bina evi menzil,Köhnə,2,65.0,2,var,,Sumqayıt 16-cı məhəllə,2
85000,2024-08-07,147,292686,Bina evi menzil,Yeni,4,55.0,2,var,,Sumqayıt 12-ci mikrorayon,10
95000,2024-08-07,148,292615,Bina evi menzil,Köhnə,8,61.0,3,var,,Sumqayıt 18-ci mikrorayon,9
73000,2024-08-07,132,292562,Bina evi menzil,Yeni,6,63.0,2,var,,Sumqayıt Sumqayıt şəh.,14
112000,2024-08-07,137,292561,Bina evi menzil,Köhnə,5,72.0,3,var,,Sumqayıt 17-ci mikrorayon,9
100000,2024-08-07,114,292548,Bina evi menzil,Köhnə,1,80.0,3,var,,Sumqayıt 13-cü mikrorayon,5
75000,2024-07-07,269,292516,Bina evi menzil,Yeni,7,51.0,2,var,,Sumqayıt 6-cı mikrorayon,13
79500,2024-07-07,159,292477,Bina evi menzil,Köhnə,2,36.0,2,var,,Sumqayıt Birləşmiş məhəllə,4
90000,2024-07-07,180,284308,Bina evi menzil,Köhnə,5,72.0,3,var,,Sumqayıt 17-ci mikrorayon,9
57000,2024-07-07,184,292423,Bina evi menzil,Köhnə,4,32.0,1,var,,Sumqayıt 14-cü məhəllə,4
92000,2024-07-07,208,292422,Bina evi menzil,Köhnə,7,70.0,3,var,,Sumqayıt 47-ci məhəllə,9
74000,2024-07-07,150,292413,Bina evi menzil,Köhnə,1,58.0,2,var,,Sumqayıt 9-cu mikrorayon,5
91000,2024-07-07,110,287606,Bina evi menzil,Köhnə,5,70.0,3,var,,Sumqayıt 3-cü mikrorayon,5
65000,2024-07-07,199,292385,Bina evi menzil,Yeni,6,45.0,2,yox,,Sumqayıt 16-cı mikrorayon,17
88200,2024-07-07,183,233278,Bina evi menzil,Yeni,10,73.5,2,yox,,Sumqayıt Sumqayıt Bulvarı,15
92000,2024-07-07,218,237521,Bina evi menzil,Yeni,8,80.0,2,var,,Sumqayıt Sumqayıt Bulvarı,12
111000,2024-07-07,98,292201,Bina evi menzil,Köhnə,5,75.0,3,var,,,5
85000,2024-07-07,223,290750,Bina evi menzil,Köhnə,2,57.0,2,var,,Sumqayıt 13-cü mikrorayon,5
73000,2024-07-07,167,290742,Bina evi menzil,Yeni,6,63.0,2,var,,Sumqayıt Sumqayıt şəh.,14
50000,2024-07-07,175,243144,Bina evi menzil,Köhnə,1,36.0,1,var,,Sumqayıt 5-ci mikrorayon,5
104000,2024-07-07,109,292161,Bina evi menzil,Köhnə,3,72.0,3,var,,Sumqayıt 11-ci mikrorayon,5
108000,2024-07-07,273,292096,Bina evi menzil,Köhnə,1,91.0,4,var,,Sumqayıt 14-cü məhəllə,4
89000,2024-07-07,240,253220,Bina evi menzil,Köhnə,2,54.0,2,var,,Sumqayıt 1-ci məhəllə,4
110000,2024-07-07,167,292090,Bina evi menzil,Köhnə,7,93.0,4,var,,Sumqayıt 18-ci mikrorayon,9
131000,2024-07-07,157,292084,Bina evi menzil,Köhnə,7,93.0,4,var,,Sumqayıt 13-cü mikrorayon,9
90000,2024-07-07,80,154923,Bina evi menzil,Köhnə,5,70.0,3,var,,Sumqayıt 1-ci mikrorayon,5
125000,2024-07-07,161,292054,Bina evi menzil,Köhnə,2,72.0,3,var,,Sumqayıt 5-ci mikrorayon,5
95000,2024-07-07,129,292051,Bina evi menzil,Köhnə,2,72.0,3,var,,Sumqayıt 5-ci mikrorayon,5
88000,2024-07-07,115,292045,Bina evi menzil,Köhnə,4,80.0,3,var,,Sumqayıt 29-cu məhəllə,4
55000,2024-07-07,183,292002,Bina evi menzil,Köhnə,2,30.0,1,var,,Sumqayıt 5-ci mikrorayon,5
55000,2024-07-07,111,291965,Bina evi menzil,Köhnə,2,31.0,1,var,,Sumqayıt 5-ci mikrorayon,5
110000,2024-07-07,113,263327,Bina evi menzil,Köhnə,2,76.0,3,var,,Sumqayıt 9-cu mikrorayon,5
115000,2024-07-07,177,290673,Bina evi menzil,Yeni,15,83.7,3,var,,Sumqayıt 76-cı məhəllə,16
61000,2024-06-07,241,291895,Bina evi menzil,Köhnə,2,36.0,1,var,,Sumqayıt 9-cu mikrorayon,5
240000,2024-06-07,214,291796,Bina evi menzil,Yeni,8,164.0,4,var,,Sumqayıt 44-cü məhəllə,12
115000,2024-06-07,247,291793,Bina evi menzil,Köhnə,2,74.0,3,var,,Sumqayıt 9-cu mikrorayon,5
64000,2024-06-07,140,241398,Bina evi menzil,Köhnə,7,34.0,1,var,,Sumqayıt 10-cu mikrorayon,9
61000,2024-06-07,137,241371,Bina evi menzil,Köhnə,5,37.0,1,var,,Sumqayıt 10-cu mikrorayon,5
88000,2024-06-07,109,201270,Bina evi menzil,Köhnə,3,56.0,2,var,,Sumqayıt 10-cu mikrorayon,5
83000,2024-06-07,103,193285,Bina evi menzil,Köhnə,9,52.0,2,var,,Sumqayıt 10-cu mikrorayon,9
70000,2024-06-07,130,251324,Bina evi menzil,Köhnə,4,50.0,2,var,,Sumqayıt 3-cü mikrorayon,5
125000,2024-06-07,163,252464,Bina evi menzil,Köhnə,4,90.0,4,var,,Sumqayıt 10-cu mikrorayon,9
132000,2024-06-07,99,254562,Bina evi menzil,Köhnə,3,75.0,3,var,,Sumqayıt 42-ci məhəllə,5
75000,2024-06-07,188,291646,Bina evi menzil,Köhnə,3,45.0,2,var,,Sumqayıt 45-ci məhəllə,5
110000,2024-06-07,116,291596,Bina evi menzil,Köhnə,4,67.0,3,var,,Sumqayıt 3-cü mikrorayon,5
84000,2024-06-07,123,291595,Bina evi menzil,Köhnə,4,64.0,2,var,,Sumqayıt 17-ci mikrorayon,9
120000,2024-06-07,189,291586,Bina evi menzil,Köhnə,1,93.0,4,var,,Sumqayıt 9-cu mikrorayon,9
106000,2024-06-07,124,291581,Bina evi menzil,Köhnə,8,73.0,3,var,,Sumqayıt 12-ci mikrorayon,9
98000,2024-06-07,112,291577,Bina evi menzil,Köhnə,9,73.0,3,var,,Sumqayıt 6-cı mikrorayon,9
120000,2024-06-07,95,291546,Bina evi menzil,Yeni,8,87.0,2,var,,Sumqayıt 9-cu mikrorayon,12
120000,2024-06-07,90,291540,Bina evi menzil,Yeni,8,87.0,2,var,,Sumqayıt 9-cu mikrorayon,12
84000,2024-06-07,95,291520,Bina evi menzil,Köhnə,2,50.0,2,var,,Sumqayıt 17-ci mikrorayon,9
83500,2024-06-07,87,291503,Bina evi menzil,Köhnə,2,57.0,2,var,,Sumqayıt 17-ci mikrorayon,9
83500,2024-06-07,86,291489,Bina evi menzil,Köhnə,2,57.0,2,var,,Sumqayıt 17-ci mikrorayon,9
86000,2024-06-07,109,254734,Bina evi menzil,Yeni,15,63.0,2,var,,Sumqayıt 10-cu mikrorayon,15
70000,2024-06-07,154,227885,Bina evi menzil,Yeni,10,54.0,2,yox,,Sumqayıt 16-cı mikrorayon,17
67000,2024-06-07,86,242758,Bina evi menzil,Köhnə,5,48.0,2,var,,Sumqayıt 4-cü mikrorayon,5
117000,2024-06-07,178,291436,Bina evi menzil,Yeni,13,102.0,3,yox,,Sumqayıt 1-ci mikrorayon,15
260000,2024-06-07,119,291426,Bina evi menzil,Yeni,12,200.0,4,var,,Sumqayıt 3-cü mikrorayon,13
105000,2024-06-07,119,281626,Bina evi menzil,Köhnə,4,90.0,3,var,,Sumqayıt 2-ci mikrorayon,5
73000,2024-06-07,112,291266,Bina evi menzil,Köhnə,1,53.0,2,var,,Sumqayıt 51-ci məhəllə,3
70000,2024-06-07,121,291241,Bina evi menzil,Köhnə,3,46.0,2,var,,Sumqayıt 4-cü mikrorayon,5
90000,2024-06-07,103,287572,Bina evi menzil,Köhnə,5,68.0,3,var,,Sumqayıt 3-cü mikrorayon,5
115000,2024-06-07,163,291197,Bina evi menzil,Köhnə,2,80.0,3,var,,Sumqayıt 9-cu mikrorayon,5
55000,2024-06-07,127,283799,Bina evi menzil,Köhnə,2,48.0,2,Sumqayıt,,,2
67000,2024-06-07,165,291118,Bina evi menzil,Köhnə,3,48.0,2,var,,Sumqayıt 2-ci mikrorayon,5
103000,2024-06-07,108,291097,Bina evi menzil,Köhnə,1,72.0,3,var,,Sumqayıt 9-cu mikrorayon,5
95000,2024-06-07,130,291123,Bina evi menzil,Köhnə,2,74.0,3,var,,Sumqayıt 5-ci mikrorayon,5
118000,2024-06-07,131,291068,Bina evi menzil,Yeni,3,78.0,2,var,,Sumqayıt 6-cı mikrorayon,10
103000,2024-06-07,80,291050,Bina evi menzil,Köhnə,1,70.0,3,var,,Sumqayıt 9-cu mikrorayon,5
61000,2024-06-07,88,290990,Bina evi menzil,Köhnə,2,35.0,1,var,,Sumqayıt 9-cu mikrorayon,5
135000,2024-06-07,159,872139,Bina evi menzil,Yeni,1,106.0,3,var,,Sumqayıt 1-ci mikrorayon,16
89000,2024-06-07,133,164113,Bina evi menzil,Yeni,2,45.0,2,var,,Sumqayıt Sumqayıt Bulvarı,8
83500,2024-06-07,70,177851,Bina evi menzil,Köhnə,1,50.0,2,var,,Sumqayıt 13-cü mikrorayon,5
132000,2024-06-07,130,106958,Bina evi menzil,Yeni,4,87.0,2,var,,Sumqayıt 14-cü məhəllə,14
70000,2024-06-07,119,107812,Bina evi menzil,Yeni,11,80.0,2,var,,Sumqayıt 1-ci mikrorayon,11
105000,2024-06-07,101,257728,Bina evi menzil,Köhnə,1,100.0,4,var,,Sumqayıt 21-ci məhəllə,2
132000,2024-06-07,75,255964,Bina evi menzil,Köhnə,3,75.0,3,var,,Sumqayıt 42-ci məhəllə,5
61000,2024-06-07,108,290908,Bina evi menzil,Köhnə,2,40.0,1,var,,Sumqayıt 9-cu mikrorayon,5
90000,2024-06-07,157,231387,Bina evi menzil,Köhnə,1,65.0,2,var,,Sumqayıt 30-cu məhəllə,4
95000,2024-06-07,99,222326,Bina evi menzil,Köhnə,4,68.0,3,var,,Sumqayıt 4-cü mikrorayon,5
62000,2024-06-07,92,286724,Bina evi menzil,Köhnə,5,48.0,2,var,,Sumqayıt 8-ci mikrorayon,5
115000,2024-06-07,83,250277,Bina evi menzil,Köhnə,2,68.0,3,var,,Sumqayıt 9-cu məhəllə,3
70000,2024-06-07,186,290824,Bina evi menzil,Köhnə,1,55.0,2,var,,Sumqayıt 13-cü mikrorayon,5
82000,2024-06-07,108,290822,Bina evi menzil,Yeni,11,60.0,1,var,,Sumqayıt 16-cı mikrorayon,17
245000,2024-06-07,138,290820,Bina evi menzil,Yeni,5,100.0,3,var,,Sumqayıt Sumqayıt Bulvarı,10
108000,2024-06-07,78,227152,Bina evi menzil,Köhnə,4,80.0,3,var,,Sumqayıt 10-cu mikrorayon,5
90000,2024-06-07,128,265635,Bina evi menzil,Köhnə,8,60.0,2,var,,Sumqayıt 17-ci mikrorayon,9
133500,2024-06-07,85,290795,Bina evi menzil,Köhnə,3,80.0,3,var,,Sumqayıt 42-ci məhəllə,5
78000,2024-06-07,371,290794,Bina evi menzil,Köhnə,2,80.0,3,var,,Sumqayıt Hacı Zeynalabdin,5
85000,2024-06-07,216,290793,Bina evi menzil,Köhnə,3,103.0,4,var,,Sumqayıt Hacı Zeynalabdin,5
12500,2024-06-07,807,287719,Bina evi menzil,Yeni,11,58.0,1,var,,Sumqayıt Sumqayıt şəh.,14
99000,2024-05-07,209,245908,Bina evi menzil,Yeni,10,132.0,3,var,,Sumqayıt 52-ci məhəllə,14
25000,2024-05-07,272,290756,Bina evi menzil,Köhnə,3,24.0,1,var,,Sumqayıt 42-ci məhəllə,5
62000,2024-05-07,194,290741,Bina evi menzil,Köhnə,5,47.0,2,var,,Sumqayıt 8-ci mikrorayon,5
46000,2024-05-07,186,191242,Bina evi menzil,Köhnə,1,49.0,2,var,,Sumqayıt 19-cu məhəllə,2
110000,2024-05-07,204,290736,Bina evi menzil,Köhnə,5,80.0,4,var,,Sumqayıt 45-ci məhəllə,5
160000,2024-05-07,206,290730,Bina evi menzil,Köhnə,2,70.0,3,var,,Sumqayıt 1-ci məhəllə,4
60000,2024-05-07,313,290698,Bina evi menzil,Köhnə,1,64.0,3,var,,Sumqayıt Hacı Zeynalabdin,2
31000,2024-05-07,667,282006,Bina evi menzil,Yeni,9,78.0,3,var,,Sumqayıt Sumqayıt şəh.,11
33000,2024-05-07,356,287421,Bina evi menzil,Yeni,4,30.0,1,var,,Sumqayıt 10-cu mikrorayon,16
37000,2024-05-07,703,279605,Bina evi menzil,Yeni,1,120.0,3,var,,Sumqayıt Sumqayıt Bulvarı,9
12000,2024-05-07,587,272368,Bina evi menzil,Yeni,10,66.0,2,var,,Sumqayıt Sumqayıt şəh.,14
103000,2024-05-07,95,290686,Bina evi menzil,Köhnə,1,75.0,3,var,,Sumqayıt 9-cu mikrorayon,5
104000,2024-05-07,127,940195,Bina evi menzil,Köhnə,3,70.0,3,var,,Sumqayıt 11-ci mikrorayon,5
115000,2024-05-07,136,186233,Bina evi menzil,Köhnə,1,90.0,4,var,,Sumqayıt 12-ci mikrorayon,5
43000,2024-05-07,293,290595,Bina evi menzil,Yeni,13,60.0,3,yox,,Sumqayıt 9-cu mikrorayon,12
94000,2024-05-07,219,245957,Bina evi menzil,Köhnə,2,100.0,4,var,,Sumqayıt 48-ci məhəllə,5
73000,2024-05-07,107,290569,Bina evi menzil,Yeni,6,63.0,2,var,,Sumqayıt Sumqayıt şəh.,14
68000,2024-05-07,274,290353,Bina evi menzil,Yeni,5,48.0,2,var,,Sumqayıt 9-cu mikrorayon,16
82000,2024-05-07,135,281614,Bina evi menzil,Köhnə,4,55.0,2,var,,Sumqayıt 9-cu mikrorayon,5
260000,2024-05-07,122,290255,Bina evi menzil,Yeni,12,200.0,4,var,,Sumqayıt 3-cü mikrorayon,13
122000,2024-05-07,147,290203,Bina evi menzil,Köhnə,4,92.0,4,var,,Sumqayıt 9-cu mikrorayon,5
118000,2024-05-07,144,290137,Bina evi menzil,Yeni,3,78.0,2,var,,Sumqayıt 6-cı mikrorayon,11
84500,2024-05-07,131,290132,Bina evi menzil,Köhnə,1,70.0,3,var,,Sumqayıt 2-ci mikrorayon,5
130000,2024-05-07,112,204087,Bina evi menzil,Köhnə,2,72.0,3,var,,Sumqayıt 10-cu mikrorayon,5
81000,2024-05-07,163,253080,Bina evi menzil,Yeni,12,64.0,2,yox,,Sumqayıt 13-cü mikrorayon,15
52500,2024-05-07,134,289048,Bina evi menzil,Köhnə,5,30.0,1,var,,Sumqayıt 34-cü məhəllə,5
116000,2024-05-07,91,279260,Bina evi menzil,Köhnə,2,70.0,3,var,,Sumqayıt 9-cu məhəllə,3
68000,2024-05-07,84,279197,Bina evi menzil,Köhnə,3,50.0,2,var,,Sumqayıt 8-ci mikrorayon,5
89000,2024-05-07,109,277038,Bina evi menzil,Köhnə,1,70.0,3,var,,Sumqayıt 18-ci mikrorayon,9
110000,2024-05-07,142,290015,Bina evi menzil,Köhnə,3,76.0,3,var,,Sumqayıt 9-cu mikrorayon,5
100000,2024-05-07,88,251213,Bina evi menzil,Köhnə,9,75.0,3,var,,Sumqayıt 6-cı mikrorayon,9
108000,2024-05-07,84,212562,Bina evi menzil,Köhnə,4,80.0,3,var,,Sumqayıt 10-cu mikrorayon,5
112000,2024-05-07,150,248778,Bina evi menzil,Köhnə,6,67.0,3,var,,Sumqayıt 9-cu mikrorayon,9
75000,2024-05-07,101,128580,Bina evi menzil,Köhnə,5,54.0,2,var,,Sumqayıt 9-cu mikrorayon,5
85000,2024-05-07,103,289967,Bina evi menzil,Köhnə,4,62.0,2,var,,Sumqayıt 1-ci mikrorayon,5
64500,2024-05-07,99,289950,Bina evi menzil,Köhnə,3,40.0,1,var,,Sumqayıt 17-ci mikrorayon,5
97000,2024-05-07,207,289892,Bina evi menzil,Köhnə,4,75.0,3,var,,Sumqayıt 9-cu mikrorayon,9
85500,2024-05-07,119,289888,Bina evi menzil,Köhnə,4,50.0,2,var,,Sumqayıt 2-ci mikrorayon,5
81000,2024-05-07,97,289762,Bina evi menzil,Köhnə,4,36.0,1,var,,Sumqayıt Birləşmiş məhəllə,4
77000,2024-05-07,92,289742,Bina evi menzil,Köhnə,1,35.0,1,var,,Sumqayıt Birləşmiş məhəllə,4
71500,2024-05-07,104,254877,Bina evi menzil,Köhnə,3,48.0,2,var,,Sumqayıt 3-cü mikrorayon,5
91000,2024-05-07,88,241625,Bina evi menzil,Köhnə,1,58.0,2,var,,Sumqayıt 30-cu məhəllə,4
75000,2024-05-07,224,289650,Bina evi menzil,Yeni,16,68.0,2,var,,Sumqayıt 1-ci mikrorayon,17
72000,2024-05-07,160,269398,Bina evi menzil,Yeni,7,68.0,2,var,,Sumqayıt 18-ci mikrorayon,14
84000,2024-05-07,102,289590,Bina evi menzil,Köhnə,2,57.0,2,var,,Sumqayıt 17-ci mikrorayon,9
185000,2024-05-07,167,219243,Bina evi menzil,Yeni,4,94.0,3,var,,Sumqayıt Sumqayıt Bulvarı,8
55000,2024-04-07,297,215028,Bina evi menzil,Köhnə,4,38.0,1,var,,Sumqayıt 9-cu mikrorayon,5
112000,2024-04-07,155,236550,Bina evi menzil,Köhnə,3,94.0,5,var,,,5
74000,2024-04-07,133,289506,Bina evi menzil,Yeni,10,54.0,2,yox,,Sumqayıt 16-cı mikrorayon,17
50500,2024-04-07,137,289501,Bina evi menzil,Köhnə,5,30.0,1,var,,Sumqayıt 3-cü mikrorayon,5
85000,2024-04-07,162,289468,Bina evi menzil,Yeni,13,53.0,2,var,,Sumqayıt 10-cu mikrorayon,16
79000,2024-04-07,159,289443,Bina evi menzil,Köhnə,4,36.0,1,var,,Sumqayıt Birləşmiş məhəllə,4
56500,2024-04-07,120,231540,Bina evi menzil,Köhnə,3,32.0,1,var,,Sumqayıt Birləşmiş məhəllə,4
69000,2024-04-07,230,289317,Bina evi menzil,Yeni,5,44.0,2,var,,Sumqayıt 9-cu mikrorayon,16
122000,2024-04-07,175,289353,Bina evi menzil,Yeni,5,83.0,3,var,,Sumqayıt 18-ci mikrorayon,14
65000,2024-04-07,135,289306,Bina evi menzil,Köhnə,1,43.0,2,var,,Sumqayıt 14-cü məhəllə,4
90000,2024-04-07,149,148397,Bina evi menzil,Köhnə,5,65.0,3,var,,Sumqayıt 1-ci mikrorayon,5
98000,2024-04-07,130,279268,Bina evi menzil,Köhnə,5,65.0,3,var,,Sumqayıt 45-ci məhəllə,5
75000,2024-04-07,107,289178,Bina evi menzil,Köhnə,5,50.0,2,var,,Sumqayıt 8-ci mikrorayon,5
100000,2024-04-07,174,285021,Bina evi menzil,Köhnə,5,92.0,4,var,,Sumqayıt 48-ci məhəllə,5
145000,2024-04-07,116,289103,Bina evi menzil,Köhnə,3,80.0,3,var,,Sumqayıt 2-ci məhəllə,4
98000,2024-04-07,166,289062,Bina evi menzil,Köhnə,4,65.0,3,var,,Sumqayıt 3-cü mikrorayon,5
60000,2024-04-07,92,289003,Bina evi menzil,Köhnə,1,48.0,2,var,,Sumqayıt 8-ci mikrorayon,5
272000,2024-04-07,232,288993,Bina evi menzil,Yeni,16,180.0,4,var,,Sumqayıt 17-ci məhəllə,17
60000,2024-04-07,125,288988,Bina evi menzil,Köhnə,1,48.0,2,var,,Sumqayıt 8-ci mikrorayon,5
56000,2024-04-07,112,281947,Bina evi menzil,Köhnə,1,34.0,1,var,,Sumqayıt 42-ci məhəllə,5
85000,2024-04-07,104,222824,Bina evi menzil,Köhnə,5,72.0,3,var,,Sumqayıt 1-ci mikrorayon,5
61000,2024-04-07,248,288974,Bina evi menzil,Köhnə,4,56.0,2,var,,Sumqayıt Hacı Zeynalabdin,5
75000,2024-04-07,72,288936,Bina evi menzil,Köhnə,1,31.0,1,var,,Sumqayıt Birləşmiş məhəllə,5
91000,2024-04-07,86,221031,Bina evi menzil,Köhnə,2,52.0,2,var,,Sumqayıt 45-ci məhəllə,5
76000,2024-04-07,168,222354,Bina evi menzil,Köhnə,2,70.0,3,var,,Sumqayıt 19-cu məhəllə,2
